STATION,TIME,ENTRIES,EXITS
71 ST,20151212,30009.0,13245.0
71 ST,20160109,34720.0,14175.0
71 ST,20160206,39728.5,14316.0
71 ST,20160305,40864.0,12875.5
71 ST,20160402,40070.5,11691.0
71 ST,20160430,36223.0,11288.0
71 ST,20160528,38685.5,10818.5
71 ST,20160625,37697.5,10021.5
71 ST,20160723,38742.5,11130.5
71 ST,20160820,36033.5,10389.0
71 ST,20160917,40502.0,10585.5
71 ST,20161015,41045.5,10702.5
71 ST,20161112,40798.0,11526.5
71 ST,20161210,37617.0,11366.0
71 ST,20170107,38679.0,10567.5
71 ST,20170204,37153.5,10594.0
71 ST,20170304,41305.0,10322.0
71 ST,20150404,155774.5,133589.5
72 ST,20150418,298108.5,281655.5
72 ST,20150516,301596.0,291864.0
72 ST,20150613,295515.5,284220.5
72 ST,20150711,273787.0,268731.0
72 ST,20150808,258504.5,252964.5
72 ST,20150905,267552.5,261379.5
72 ST,20151003,292449.0,291572.0
72 ST,20151031,294126.5,284235.5
72 ST,20151128,284195.0,275141.0
72 ST,20151226,247283.0,238608.5
72 ST,20160123,265019.0,250099.0
72 ST,20160220,275304.5,259193.0
72 ST,20160319,286888.5,275034.5
72 ST,20160416,291964.5,281928.0
72 ST,20160514,295563.0,282990.0
72 ST,20160611,290627.0,283827.0
72 ST,20160709,268128.5,261118.0
72 ST,20160806,253326.5,247778.5
72 ST,20160903,268909.0,253919.5
72 ST,20161001,280646.5,264593.0
72 ST,20161029,295622.5,288141.0
72 ST,20161126,278405.0,268258.5
72 ST,20161224,253094.0,242743.5
72 ST,20170121,253725.0,243700.5
72 ST,20170218,267269.0,254412.5
72 ST,20170318,270964.0,256739.5
74 ST BRDWAY,20150404,18034.5,21749.5
74 ST BRDWAY,20150502,18630.0,22284.5
74 ST BRDWAY,20150530,18621.5,25280.5
74 ST BRDWAY,20150627,18245.5,25438.5
74 ST BRDWAY,20150725,18265.5,25671.0
74 ST BRDWAY,20150822,18317.5,25364.5
74 ST BRDWAY,20150919,19593.5,26533.5
74 ST BRDWAY,20151017,20624.5,27436.5
74 ST BRDWAY,20151114,21186.0,27950.5
74 ST BRDWAY,20151212,20636.0,27238.0
74 ST BRDWAY,20160109,21044.5,27969.0
74 ST BRDWAY,20160206,19668.0,26125.5
74 ST BRDWAY,20160305,19346.5,27139.0
74 ST BRDWAY,20160402,18559.0,26168.0
74 ST BRDWAY,20160430,18245.0,25762.0
74 ST BRDWAY,20160528,19327.5,26702.0
74 ST BRDWAY,20160625,18678.0,25711.5
74 ST BRDWAY,20160723,18601.5,26244.0
74 ST BRDWAY,20160820,18271.0,25171.5
74 ST BRDWAY,20160917,19852.0,26842.5
74 ST BRDWAY,20161015,19301.5,27120.5
74 ST BRDWAY,20161112,20547.0,28854.0
74 ST BRDWAY,20161210,19865.0,27540.5
74 ST BRDWAY,20170107,19300.0,26333.5
74 ST BRDWAY,20170204,19809.5,27125.0
74 ST BRDWAY,20170304,18326.0,24973.0
74 ST BRDWAY,20150404,19096.5,13134.0
75 AV,20150418,21934.0,2301.5
75 AV,20150516,21676.5,2180.5
75 AV,20150613,21552.0,2283.5
75 AV,20150711,19943.0,2120.5
75 AV,20150808,18761.0,2157.0
75 AV,20150905,20065.0,2146.5
75 AV,20151003,21622.5,2179.5
75 AV,20151031,22819.0,2399.5
75 AV,20151128,22829.0,2420.5
75 AV,20151226,19264.5,1984.5
75 AV,20160123,22211.5,2464.5
75 AV,20160220,22775.5,2347.0
75 AV,20160319,21417.5,2319.5
75 AV,20160416,20771.0,2092.5
75 AV,20160514,19815.0,1977.0
75 AV,20160611,20820.0,2234.5
75 AV,20160709,19817.5,2091.0
75 AV,20160806,19025.0,2220.5
75 AV,20160903,19063.5,2143.5
75 AV,20161001,19081.5,2073.5
75 AV,20161029,21325.5,2525.0
75 AV,20161126,22241.0,2372.0
75 AV,20161224,20167.0,2185.5
75 AV,20170121,21464.0,2338.5
75 AV,20170218,21440.0,2409.5
75 AV,20170318,21406.5,4714.5
77 ST,20150404,224374.5,192771.0
77 ST,20150502,237504.5,202854.5
77 ST,20150530,244416.0,211420.5
77 ST,20150627,221072.0,191646.5
77 ST,20150725,218260.5,192010.5
77 ST,20150822,209325.5,177918.5
77 ST,20150919,228986.0,203735.5
77 ST,20151017,247893.0,209979.5
77 ST,20151114,235634.0,200284.0
77 ST,20151212,207752.0,169258.5
77 ST,20160109,217260.5,187099.0
77 ST,20160206,224093.5,189636.0
77 ST,20160305,226804.5,193567.0
77 ST,20160402,234930.0,198132.5
77 ST,20160430,228881.5,187628.0
77 ST,20160528,239113.0,199588.5
77 ST,20160625,220120.0,186370.5
77 ST,20160723,214107.0,183088.5
77 ST,20160820,199427.0,168944.5
77 ST,20160917,238958.0,196974.0
77 ST,20161015,243777.5,201353.0
77 ST,20161112,236081.0,189638.5
77 ST,20161210,233203.0,191966.5
77 ST,20170107,183862.5,164947.0
77 ST,20170204,177647.0,159894.0
77 ST,20170304,182717.0,164308.0
77 ST,20150404,162265.5,113059.5
79 ST,20150418,137852.5,63116.0
79 ST,20150516,131856.5,58981.0
79 ST,20150613,133920.0,62387.5
79 ST,20150711,129016.0,57339.0
79 ST,20150808,120921.5,54325.0
79 ST,20150905,129838.5,58061.0
79 ST,20151003,144752.5,62760.0
79 ST,20151031,145125.5,62103.5
79 ST,20151128,144763.0,62807.5
79 ST,20151226,124757.5,56257.0
79 ST,20160123,127555.5,58745.5
79 ST,20160220,130587.5,56499.5
79 ST,20160319,139470.0,59929.5
79 ST,20160416,139207.5,60613.0
79 ST,20160514,141023.0,60195.0
79 ST,20160611,137338.5,57656.5
79 ST,20160709,128968.0,56373.0
79 ST,20160806,116402.5,51817.5
79 ST,20160903,127052.5,55137.0
79 ST,20161001,137109.5,60619.0
79 ST,20161029,140630.5,59491.0
79 ST,20161126,138484.5,59164.5
79 ST,20161224,125357.0,54366.0
79 ST,20170121,126638.0,54587.0
79 ST,20170218,129253.5,54336.0
79 ST,20170318,133101.0,57353.0
8 AV,20150404,207135.0,169172.5
8 AV,20150502,217886.5,179029.5
8 AV,20150530,224423.0,182626.5
8 AV,20150627,217717.5,171787.5
8 AV,20150725,203946.5,158454.0
8 AV,20150822,202807.0,159616.0
8 AV,20150919,219974.0,172039.0
8 AV,20151017,222336.5,172727.5
8 AV,20151114,200912.0,160775.5
8 AV,20151212,210872.0,167337.0
8 AV,20160109,181179.5,138001.5
8 AV,20160206,206082.5,149582.5
8 AV,20160305,221860.5,156597.0
8 AV,20160402,227373.5,159883.5
8 AV,20160430,235121.0,164030.0
8 AV,20160528,234785.5,163879.0
8 AV,20160625,211357.0,147051.5
8 AV,20160723,218384.5,151092.0
8 AV,20160820,213560.0,148635.0
8 AV,20160917,230350.5,154337.0
8 AV,20161015,228609.5,155714.0
8 AV,20161112,212496.0,146513.5
8 AV,20161210,212180.5,148700.0
8 AV,20170107,190610.5,140080.0
8 AV,20170204,199310.0,143871.5
8 AV,20170304,204233.0,142019.5
8 AV,20150404,146335.5,108085.0
81 ST MUSEUM,20150418,84807.5,71370.0
81 ST MUSEUM,20150516,82016.5,70726.0
81 ST MUSEUM,20150613,86821.5,72305.0
81 ST MUSEUM,20150711,91221.5,70992.0
81 ST MUSEUM,20150808,87912.0,72435.0
81 ST MUSEUM,20150905,75411.0,63904.0
81 ST MUSEUM,20151003,79802.5,68963.5
81 ST MUSEUM,20151031,78066.0,64208.5
81 ST MUSEUM,20151128,74104.5,63636.5
81 ST MUSEUM,20151226,75838.5,61288.0
81 ST MUSEUM,20160123,67616.0,52541.0
81 ST MUSEUM,20160220,68921.5,59456.5
81 ST MUSEUM,20160319,87610.0,70959.0
81 ST MUSEUM,20160416,85064.5,68133.0
81 ST MUSEUM,20160514,83929.5,67226.5
81 ST MUSEUM,20160611,81397.5,75586.5
81 ST MUSEUM,20160709,81445.0,72596.0
81 ST MUSEUM,20160806,88138.5,73518.0
81 ST MUSEUM,20160903,77292.0,62080.5
81 ST MUSEUM,20161001,82818.0,67263.0
81 ST MUSEUM,20161029,80733.0,64305.5
81 ST MUSEUM,20161126,76587.0,62041.0
81 ST MUSEUM,20161224,84178.0,68216.5
81 ST MUSEUM,20170121,63306.5,52861.5
81 ST MUSEUM,20170218,71395.5,59380.0
81 ST MUSEUM,20170318,79217.5,63570.5
82 ST JACKSON H,20150404,88906.0,93058.0
82 ST JACKSON H,20150502,93334.0,98276.0
82 ST JACKSON H,20150530,92303.5,99614.5
82 ST JACKSON H,20150627,419194.5,1303648.5
82 ST JACKSON H,20150725,90870.5,95642.0
82 ST JACKSON H,20150822,88165.0,93862.0
82 ST JACKSON H,20150919,97114.5,100884.5
82 ST JACKSON H,20151017,97515.5,103587.0
82 ST JACKSON H,20151114,98261.5,107628.5
82 ST JACKSON H,20151212,95196.5,103553.5
82 ST JACKSON H,20160109,83928.5,97934.0
82 ST JACKSON H,20160206,95119.5,103520.0
82 ST JACKSON H,20160305,89283.0,100946.5
82 ST JACKSON H,20160402,91549.0,97735.5
82 ST JACKSON H,20160430,89864.5,96828.5
82 ST JACKSON H,20160528,90583.0,98519.5
82 ST JACKSON H,20160625,90578.5,99389.0
82 ST JACKSON H,20160723,90627.0,98576.0
82 ST JACKSON H,20160820,89280.5,95920.5
82 ST JACKSON H,20160917,99660.0,104726.0
82 ST JACKSON H,20161015,93087.0,94629.0
82 ST JACKSON H,20161112,98848.0,105154.5
82 ST JACKSON H,20161210,96312.5,106003.5
82 ST JACKSON H,20170107,93822.0,99731.5
82 ST JACKSON H,20170204,93716.0,101719.0
82 ST JACKSON H,20170304,91726.5,93763.5
82 ST JACKSON H,20150404,351202.0,303241.0
86 ST,20150418,662104.0,530184.0
86 ST,20150516,632806.5,518142.0
86 ST,20150613,625855.5,512534.5
86 ST,20150711,595787.0,488567.0
86 ST,20150808,564151.0,460138.5
86 ST,20150905,586202.0,478588.0
86 ST,20151003,643117.5,523248.5
86 ST,20151031,686929.5,552539.0
86 ST,20151128,687738.0,555187.5
86 ST,20151226,593385.5,483603.5
86 ST,20160123,619592.5,507914.0
86 ST,20160220,641883.5,528922.0
86 ST,20160319,608868.0,497473.5
86 ST,20160416,622976.0,505158.0
86 ST,20160514,641099.5,531358.0
86 ST,20160611,603794.0,496562.0
86 ST,20160709,555852.0,460562.0
86 ST,20160806,530287.5,447834.0
86 ST,20160903,571792.0,469515.0
86 ST,20161001,615916.5,505766.5
86 ST,20161029,659719.5,530174.5
86 ST,20161126,669312.5,534127.0
86 ST,20161224,522202.5,436747.5
86 ST,20170121,507925.5,423747.0
86 ST,20170218,527158.0,433448.0
86 ST,20170318,488233.5,402383.0
9 AV,20150404,33990.0,28501.5
9 AV,20150502,35942.0,28951.5
9 AV,20150530,35213.0,27457.5
9 AV,20150627,33080.0,27895.5
9 AV,20150725,34201.0,28608.5
9 AV,20150822,33587.0,28028.5
9 AV,20150919,36094.5,29932.5
9 AV,20151017,34622.0,29749.0
9 AV,20151114,36097.0,29244.0
9 AV,20151212,34198.5,27310.0
9 AV,20160109,33119.5,27236.5
9 AV,20160206,34313.0,27535.5
9 AV,20160305,36284.0,29954.0
9 AV,20160402,35962.0,30013.5
9 AV,20160430,32415.5,29442.5
9 AV,20160528,35469.0,30019.5
9 AV,20160625,34266.0,26069.5
9 AV,20160723,34430.5,29087.0
9 AV,20160820,33085.5,27344.5
9 AV,20160917,36483.0,29694.0
9 AV,20161015,36709.5,30333.5
9 AV,20161112,36348.0,29279.0
9 AV,20161210,35439.5,28169.0
9 AV,20170107,32354.5,26284.5
9 AV,20170204,33250.0,26422.0
9 AV,20170304,34807.0,28026.0
9 AV,20150404,65414.0,34955.0
90 ST ELMHURST,20150418,101423.5,41404.5
90 ST ELMHURST,20150516,102073.5,42110.5
90 ST ELMHURST,20150613,98265.0,40860.0
90 ST ELMHURST,20150711,98875.0,41221.5
90 ST ELMHURST,20150808,95524.0,37728.5
90 ST ELMHURST,20150905,100981.5,40749.5
90 ST ELMHURST,20151003,104699.0,41122.5
90 ST ELMHURST,20151031,107589.0,47996.5
90 ST ELMHURST,20151128,107829.0,48910.0
90 ST ELMHURST,20151226,95323.5,44159.5
90 ST ELMHURST,20160123,97895.5,47965.5
90 ST ELMHURST,20160220,100933.5,48457.0
90 ST ELMHURST,20160319,98682.5,43147.5
90 ST ELMHURST,20160416,98630.5,42411.0
90 ST ELMHURST,20160514,102932.0,44244.5
90 ST ELMHURST,20160611,99455.0,43435.0
90 ST ELMHURST,20160709,96792.5,41414.0
90 ST ELMHURST,20160806,97039.5,40615.0
90 ST ELMHURST,20160903,103191.5,42077.5
90 ST ELMHURST,20161001,104819.5,43122.0
90 ST ELMHURST,20161029,105325.5,46398.0
90 ST ELMHURST,20161126,107250.0,46276.0
90 ST ELMHURST,20161224,98441.0,42499.5
90 ST ELMHURST,20170121,102255.0,43911.5
90 ST ELMHURST,20170218,105090.0,46847.0
90 ST ELMHURST,20170318,103131.0,41555.5
96 ST,20150404,450015.5,289286.5
96 ST,20150502,476175.0,305982.5
96 ST,20150530,484014.0,297635.0
96 ST,20150627,425053.0,266053.5
96 ST,20150725,427458.0,270288.5
96 ST,20150822,400759.0,245932.0
96 ST,20150919,452270.5,289297.0
96 ST,20151017,468753.5,299361.0
96 ST,20151114,444975.0,278407.0
96 ST,20151212,396179.0,256885.0
96 ST,20160109,408296.5,266694.5
96 ST,20160206,440292.0,280636.5
96 ST,20160305,447708.0,285608.5
96 ST,20160402,455874.5,292117.0
96 ST,20160430,428020.0,275068.5
96 ST,20160528,445598.5,285133.0
96 ST,20160625,407903.5,267597.0
96 ST,20160723,389470.0,254114.0
96 ST,20160820,375526.0,239312.0
96 ST,20160917,463424.0,292526.0
96 ST,20161015,455498.0,290635.5
96 ST,20161112,434345.0,277139.0
96 ST,20161210,450059.0,281953.0
96 ST,20170107,366054.5,257275.0
96 ST,20170204,373648.0,265865.5
96 ST,20170304,382630.5,269206.5
96 ST,20150404,201996.5,150019.5
9TH STREET,20150418,29112.0,34137.5
9TH STREET,20150516,26999.5,31320.5
9TH STREET,20150613,26219.0,30728.0
9TH STREET,20150711,25820.5,30509.5
9TH STREET,20150808,25448.0,29412.5
9TH STREET,20150905,28531.5,33394.5
9TH STREET,20151003,29121.0,34817.0
9TH STREET,20151031,29321.0,35603.5
9TH STREET,20151128,26083.5,33083.0
9TH STREET,20151226,21755.0,25817.5
9TH STREET,20160123,24480.0,29470.0
9TH STREET,20160220,27434.0,32522.0
9TH STREET,20160319,27288.0,29169.5
9TH STREET,20160416,27822.5,33136.5
9TH STREET,20160514,26709.5,30808.5
9TH STREET,20160611,27146.5,32963.0
9TH STREET,20160709,25022.0,29590.0
9TH STREET,20160806,22018.5,26446.0
9TH STREET,20160903,22305.5,26847.5
9TH STREET,20161001,20883.0,26097.5
9TH STREET,20161029,22025.5,27552.5
9TH STREET,20161126,20083.5,26000.5
9TH STREET,20161224,18458.5,22934.0
9TH STREET,20170121,24538.0,28074.5
9TH STREET,20170218,26520.5,32097.5
9TH STREET,20170318,26072.0,31641.0
ALABAMA AV,20150404,15020.0,12908.5
ALABAMA AV,20150502,15687.0,13541.5
ALABAMA AV,20150530,14884.5,13323.5
ALABAMA AV,20150627,14022.0,13311.5
ALABAMA AV,20150725,14322.0,13364.0
ALABAMA AV,20150822,14081.0,12820.5
ALABAMA AV,20150919,15479.0,14019.0
ALABAMA AV,20151017,16389.5,14241.5
ALABAMA AV,20151114,15940.5,13948.5
ALABAMA AV,20151212,15100.0,13036.5
ALABAMA AV,20160109,14141.5,12658.0
ALABAMA AV,20160206,14825.5,13215.0
ALABAMA AV,20160305,15406.5,14008.0
ALABAMA AV,20160402,15562.0,14057.0
ALABAMA AV,20160430,15780.5,14280.0
ALABAMA AV,20160528,15311.0,13744.0
ALABAMA AV,20160625,14738.0,13291.0
ALABAMA AV,20160723,14874.5,13466.0
ALABAMA AV,20160820,14852.5,13241.5
ALABAMA AV,20160917,16765.5,13691.5
ALABAMA AV,20161015,16148.5,13230.0
ALABAMA AV,20161112,15099.5,12546.0
ALABAMA AV,20161210,14667.0,12165.0
ALABAMA AV,20170107,13368.5,12386.0
ALABAMA AV,20170204,12603.5,12137.0
ALABAMA AV,20170304,14660.5,14497.5
ALABAMA AV,20150404,23211.0,12646.5
ALLERTON AV,20150418,35771.5,13613.5
ALLERTON AV,20150516,35360.5,13405.0
ALLERTON AV,20150613,34730.0,12872.5
ALLERTON AV,20150711,30814.0,11328.5
ALLERTON AV,20150808,30394.0,11354.0
ALLERTON AV,20150905,30960.0,11588.5
ALLERTON AV,20151003,34697.0,12443.5
ALLERTON AV,20151031,34881.0,12558.5
ALLERTON AV,20151128,34223.5,12049.5
ALLERTON AV,20151226,30476.5,10858.0
ALLERTON AV,20160123,31574.0,11190.0
ALLERTON AV,20160220,32052.5,10764.0
ALLERTON AV,20160319,33997.5,12184.0
ALLERTON AV,20160416,33290.0,11932.5
ALLERTON AV,20160514,34023.5,12234.5
ALLERTON AV,20160611,31448.0,10632.0
ALLERTON AV,20160709,28289.5,8872.5
ALLERTON AV,20160806,28005.0,9555.5
ALLERTON AV,20160903,29780.0,9546.0
ALLERTON AV,20161001,32270.0,10499.5
ALLERTON AV,20161029,33055.0,11545.0
ALLERTON AV,20161126,31382.5,9956.5
ALLERTON AV,20161224,29634.5,9976.0
ALLERTON AV,20170121,29853.5,10504.5
ALLERTON AV,20170218,30612.5,11642.0
ALLERTON AV,20170318,32687.5,11427.5
ATLANTIC AV,20150404,10615.5,3506.0
ATLANTIC AV,20150502,10578.0,3508.5
ATLANTIC AV,20150530,10518.0,3489.0
ATLANTIC AV,20150627,9201.5,3225.0
ATLANTIC AV,20150725,8985.5,3131.0
ATLANTIC AV,20150822,8807.5,3300.5
ATLANTIC AV,20150919,11029.5,4094.5
ATLANTIC AV,20151017,15.0,4.0
ATLANTIC AV,20151114,2.0,0.0
ATLANTIC AV,20151212,0.5,0.5
ATLANTIC AV,20160109,0.0,0.0
ATLANTIC AV,20160206,6587.5,2569.0
ATLANTIC AV,20160305,8641.5,3261.5
ATLANTIC AV,20160402,8206.5,3269.5
ATLANTIC AV,20160430,8286.5,3090.0
ATLANTIC AV,20160528,9208.5,3337.0
ATLANTIC AV,20160625,8465.0,3105.0
ATLANTIC AV,20160723,8367.5,3398.0
ATLANTIC AV,20160820,7589.5,3088.0
ATLANTIC AV,20160917,10284.0,4046.0
ATLANTIC AV,20161015,10834.0,3903.5
ATLANTIC AV,20161112,11092.0,4014.5
ATLANTIC AV,20161210,10885.5,4067.0
ATLANTIC AV,20170107,10585.5,4095.0
ATLANTIC AV,20170204,10524.5,4105.0
ATLANTIC AV,20170304,11202.0,4174.5
ATLANTIC AV,20150404,12177.5,6592.5
AV H,20150418,17733.5,12282.5
AV H,20150516,16512.5,10707.5
AV H,20150613,15551.0,9764.0
AV H,20150711,13227.5,10201.0
AV H,20150808,12888.0,10114.5
AV H,20150905,15349.5,12067.5
AV H,20151003,18617.0,13276.0
AV H,20151031,20470.5,15010.5
AV H,20151128,19834.5,15163.5
AV H,20151226,15939.0,11751.5
AV H,20160123,15410.0,11680.0
AV H,20160220,18351.0,13409.0
AV H,20160319,19381.5,12995.5
AV H,20160416,18677.5,13278.5
AV H,20160514,58738170.0,88976.0
AV H,20160611,16710.5,11179.0
AV H,20160709,15825.5,10759.5
AV H,20160806,15294.0,10393.5
AV H,20160903,18102.5,14057.0
AV H,20161001,18633.5,13226.0
AV H,20161029,20309.5,14865.5
AV H,20161126,19667.5,15554.5
AV H,20161224,16248.5,9804.0
AV H,20170121,18014.0,13388.5
AV H,20170218,21247.0,15706.0
AV H,20170318,19996.5,13765.0
AV I,20150404,13760.5,11883.0
AV I,20150502,14114.0,12493.0
AV I,20150530,13468.0,11761.5
AV I,20150627,10422.0,9132.5
AV I,20150725,10769.0,9237.0
AV I,20150822,10457.5,9470.0
AV I,20150919,10528.5,9542.5
AV I,20151017,12994.0,11421.5
AV I,20151114,13359.0,11473.0
AV I,20151212,12494.0,10814.5
AV I,20160109,12698.5,11175.0
AV I,20160206,14183.5,12145.0
AV I,20160305,14040.0,12500.0
AV I,20160402,14254.0,13635.5
AV I,20160430,11881.5,11495.0
AV I,20160528,12353.0,9858.0
AV I,20160625,8482.5,3736.0
AV I,20160723,7805.5,3343.0
AV I,20160820,8044.5,3213.0
AV I,20160917,9836.5,3174.0
AV I,20161015,9442.0,3211.0
AV I,20161112,8922.5,2739.0
AV I,20161210,9329.5,2660.0
AV I,20170107,8593.5,2760.5
AV I,20170204,8608.5,2814.0
AV I,20170304,8570.0,2487.0
AV I,20150404,18849.5,7442.5
AV J,20150418,37196.0,16742.5
AV J,20150516,35060.0,16689.0
AV J,20150613,32046.0,16110.0
AV J,20150711,29850.5,11915.5
AV J,20150808,28892.5,11446.5
AV J,20150905,31762.5,12981.0
AV J,20151003,35259.5,16203.0
AV J,20151031,38925.0,18828.0
AV J,20151128,39031.5,17562.0
AV J,20151226,34944.0,15857.0
AV J,20160123,30905.5,14032.0
AV J,20160220,34372.5,15962.5
AV J,20160319,36591.0,15360.0
AV J,20160416,35924.5,14791.5
AV J,20160514,37346.5,16235.0
AV J,20160611,34332.5,14784.5
AV J,20160709,32759.5,13867.5
AV J,20160806,31446.5,13016.0
AV J,20160903,34640.5,14060.0
AV J,20161001,32914.5,14859.5
AV J,20161029,38408.0,17904.0
AV J,20161126,38445.0,17581.0
AV J,20161224,34981.0,16784.0
AV J,20170121,35089.0,16520.0
AV J,20170218,38856.5,18477.0
AV J,20170318,36971.0,16249.0
AV M,20150404,34725.0,11694.0
AV M,20150502,36790.0,13327.5
AV M,20150530,32260.0,15367.0
AV M,20150627,25426.0,8939.5
AV M,20150725,24829.0,7024.5
AV M,20150822,25843.0,6947.0
AV M,20150919,31621.5,12498.0
AV M,20151017,36206.0,13025.0
AV M,20151114,37235.0,14473.5
AV M,20151212,35005.5,13056.0
AV M,20160109,35233.0,13484.0
AV M,20160206,30907.5,10979.0
AV M,20160305,37424.0,13775.5
AV M,20160402,37076.0,13644.5
AV M,20160430,36757.0,13257.5
AV M,20160528,33405.5,12604.0
AV M,20160625,29788.0,10626.5
AV M,20160723,28354.5,9921.5
AV M,20160820,27257.0,9022.0
AV M,20160917,36579.5,12565.5
AV M,20161015,34238.5,13960.0
AV M,20161112,36832.5,14165.0
AV M,20161210,38222.0,15023.0
AV M,20170107,33867.0,13398.0
AV M,20170204,35733.5,14192.0
AV M,20170304,37570.0,14581.5
AV M,20150404,28535.5,12568.5
AV N,20150418,21667.0,12668.5
AV N,20150516,21744.0,12154.5
AV N,20150613,20627.5,12655.0
AV N,20150711,17757.5,11035.0
AV N,20150808,17093.5,9695.5
AV N,20150905,18315.5,10286.0
AV N,20151003,19550.5,11356.5
AV N,20151031,20683.5,12402.0
AV N,20151128,20544.5,12297.0
AV N,20151226,18425.5,11258.5
AV N,20160123,20245.0,12204.0
AV N,20160220,21124.0,12172.0
AV N,20160319,21223.5,12618.5
AV N,20160416,19148.0,9310.0
AV N,20160514,18823.0,8356.0
AV N,20160611,17392.5,9050.0
AV N,20160709,15402.5,7645.0
AV N,20160806,15250.5,7406.5
AV N,20160903,16789.5,7967.5
AV N,20161001,15965.0,7962.5
AV N,20161029,16325.5,8063.0
AV N,20161126,16236.0,7384.5
AV N,20161224,15383.0,7161.0
AV N,20170121,14895.5,6800.0
AV N,20170218,15080.0,6818.0
AV N,20170318,15921.0,7383.0
AV P,20150404,16899.0,8063.0
AV P,20150502,17281.0,8230.5
AV P,20150530,16999.0,7952.5
AV P,20150627,14732.5,6356.0
AV P,20150725,15768.5,6785.0
AV P,20150822,14596.0,6534.5
AV P,20150919,15276.0,6817.5
AV P,20151017,16607.0,7318.0
AV P,20151114,17650.0,8411.5
AV P,20151212,16290.5,7695.5
AV P,20160109,17340.0,8031.0
AV P,20160206,18736.0,8430.5
AV P,20160305,18707.5,7908.5
AV P,20160402,18516.0,7447.5
AV P,20160430,15209.0,6296.5
AV P,20160528,16474.0,7051.0
AV P,20160625,13592.0,2554.0
AV P,20160723,13135.5,1927.5
AV P,20160820,12832.5,1769.5
AV P,20160917,14197.5,1809.0
AV P,20161015,13878.0,1497.5
AV P,20161112,13273.5,1346.0
AV P,20161210,13325.0,1318.5
AV P,20170107,13066.5,1224.5
AV P,20170204,13495.5,1188.0
AV P,20170304,12667.0,998.5
AV P,20150404,44614.0,17606.0
AV U,20150418,91429.0,42455.5
AV U,20150516,83188.0,38884.5
AV U,20150613,81465.5,35576.0
AV U,20150711,76079.5,36469.0
AV U,20150808,76956.0,34161.0
AV U,20150905,77964.0,35658.5
AV U,20151003,84316.5,35339.5
AV U,20151031,83934.0,34611.0
AV U,20151128,83291.5,34684.0
AV U,20151226,72833.5,30600.5
AV U,20160123,62015.0,29334.5
AV U,20160220,69189.5,33173.0
AV U,20160319,72066.5,34468.0
AV U,20160416,70975.5,32479.0
AV U,20160514,70437.5,32825.0
AV U,20160611,67744.5,33920.5
AV U,20160709,64128.0,30414.0
AV U,20160806,62337.5,28853.5
AV U,20160903,67018.5,29708.0
AV U,20161001,67297.5,31326.0
AV U,20161029,66635.0,27560.5
AV U,20161126,65137.0,25493.5
AV U,20161224,60778.5,23941.5
AV U,20170121,61358.5,24158.0
AV U,20170218,65892.5,26502.0
AV U,20170318,67395.5,29023.5
AV X,20150404,17034.5,9603.0
AV X,20150502,17757.5,9959.0
AV X,20150530,16907.5,9491.5
AV X,20150627,8908.5,5118.5
AV X,20150725,6828.0,2549.5
AV X,20150822,6181.5,1938.0
AV X,20150919,5271.5,1353.5
AV X,20151017,5575.0,1332.0
AV X,20151114,5538.5,1347.0
AV X,20151212,5320.5,1265.5
AV X,20160109,12616.5,2817.5
AV X,20160206,15552.0,2896.5
AV X,20160305,15595.0,2729.0
AV X,20160402,15426.5,2536.5
AV X,20160430,13376.0,2315.0
AV X,20160528,14698.0,4739.0
AV X,20160625,13792.5,7666.0
AV X,20160723,13415.0,7408.0
AV X,20160820,12878.0,6957.0
AV X,20160917,14545.0,5733.5
AV X,20161015,15216.5,1442.0
AV X,20161112,14136.5,959.5
AV X,20161210,14013.5,867.0
AV X,20170107,13634.0,889.0
AV X,20170204,13762.5,795.0
AV X,20170304,13171.0,641.0
AV X,20150404,14792.0,1809.0
BAY 50 ST,20150418,17130.5,5129.0
BAY 50 ST,20150516,16842.5,5378.5
BAY 50 ST,20150613,16915.0,4638.0
BAY 50 ST,20150711,17184.5,4124.0
BAY 50 ST,20150808,15348.5,3464.5
BAY 50 ST,20150905,16278.0,4258.5
BAY 50 ST,20151003,17713.0,5265.0
BAY 50 ST,20151031,17946.0,4635.5
BAY 50 ST,20151128,18004.0,4342.5
BAY 50 ST,20151226,14416.0,4096.0
BAY 50 ST,20160123,17319.0,4299.0
BAY 50 ST,20160220,19099.5,4608.0
BAY 50 ST,20160319,19365.5,4362.5
BAY 50 ST,20160416,18341.0,4984.5
BAY 50 ST,20160514,19026.0,4709.5
BAY 50 ST,20160611,18394.5,3922.5
BAY 50 ST,20160709,18035.0,3060.5
BAY 50 ST,20160806,17780.0,2870.5
BAY 50 ST,20160903,18808.5,4229.5
